educacao_Higher education,educacao_Incomplete higher,educacao_Lower secondary,educacao_Secondary / secondary special,estado_civil_Married,estado_civil_Separated,estado_civil_Single / not married,estado_civil_Widow,idade,mau,posse_de_imovel_Y,posse_de_veiculo_Y,possui_celular,possui_email,possui_fone,possui_fone_comercial,qt_pessoas_residencia,qtd_filhos,sexo_M,tempo_emprego,tipo_renda_Pensioner,tipo_renda_State servant,tipo_renda_Student,tipo_renda_Working,tipo_residencia_House / apartment,tipo_residencia_Municipal apartment,tipo_residencia_Office apartment,tipo_residencia_Rented apartment,tipo_residencia_With parents
False,False,False,True,True,False,False,False,40.95342465753425,False,True,True,1,0,0,0,2.0,0,True,22.19178082191781,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,40.95342465753425,False,True,True,1,0,0,0,2.0,0,True,22.19178082191781,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,59.12054794520548,False,True,False,1,0,0,0,2.0,0,False,-1000.6657534246576,True,False,False,False,True,False,False,False,False
False,False,False,True,False,True,False,False,53.00821917808219,False,True,False,1,0,1,1,1.0,0,False,9.101369863013698,False,False,False,True,True,False,False,False,False
False,False,False,True,False,True,False,False,53.00821917808219,False,True,False,1,0,1,1,1.0,0,False,9.101369863013698,False,False,False,True,True,False,False,False,False
False,False,False,True,False,True,False,False,41.79726027397261,False,True,False,1,0,0,0,1.0,0,False,9.016438356164384,False,False,False,True,True,False,False,False,False
False,False,False,True,False,True,False,False,41.79726027397261,False,True,False,1,0,0,0,1.0,0,False,9.016438356164384,False,False,False,True,True,False,False,False,False
False,False,False,True,False,True,False,False,41.79726027397261,False,True,False,1,0,0,0,1.0,0,False,9.016438356164384,False,False,False,True,True,False,False,False,False
False,False,False,True,False,True,False,False,41.79726027397261,False,True,False,1,0,0,0,1.0,0,False,9.016438356164384,False,False,False,True,True,False,False,False,False
False,False,False,True,False,True,False,False,41.79726027397261,False,True,False,1,0,0,0,1.0,0,False,9.016438356164384,False,False,False,True,True,False,False,False,False
True,False,False,False,True,False,False,False,37.342465753424655,False,True,True,1,0,0,0,2.0,0,True,12.01917808219178,False,False,False,False,False,False,True,False,False
True,False,False,False,True,False,False,False,37.342465753424655,False,True,True,1,0,0,0,2.0,0,True,12.01917808219178,False,False,False,False,False,False,True,False,False
True,False,False,False,True,False,False,False,37.342465753424655,False,True,True,1,0,0,0,2.0,0,True,12.01917808219178,False,False,False,False,False,False,True,False,False
True,False,False,False,True,False,False,False,37.342465753424655,False,True,True,1,0,0,0,2.0,0,True,12.01917808219178,False,False,False,False,False,False,True,False,False
True,False,False,False,True,False,False,False,37.342465753424655,False,True,True,1,0,0,0,2.0,0,True,12.01917808219178,False,False,False,False,False,False,True,False,False
True,False,False,False,True,False,False,False,37.342465753424655,False,True,True,1,0,0,0,2.0,0,True,12.01917808219178,False,False,False,False,False,False,True,False,False
True,False,False,False,True,False,False,False,37.342465753424655,False,True,True,1,0,0,0,2.0,0,True,12.01917808219178,False,False,False,False,False,False,True,False,False
False,False,False,True,True,False,False,False,37.367123287671234,False,False,False,1,0,0,0,4.0,2,True,1.178082191780822,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,37.367123287671234,False,False,False,1,0,0,0,4.0,2,True,1.178082191780822,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,37.367123287671234,False,False,False,1,0,0,0,4.0,2,True,1.178082191780822,False,False,False,True,True,False,False,False,False
False,False,False,True,False,True,False,False,65.88493150684931,False,False,False,1,0,0,0,1.0,0,False,-1000.6657534246576,True,False,False,False,True,False,False,False,False
False,False,False,True,False,True,False,False,65.88493150684931,False,False,False,1,0,0,0,1.0,0,False,-1000.6657534246576,True,False,False,False,True,False,False,False,False
False,True,False,False,False,False,False,False,35.74246575342466,False,True,True,1,0,0,0,3.0,1,False,7.542465753424658,False,False,False,True,True,False,False,False,False
False,True,False,False,False,False,False,False,35.74246575342466,False,True,True,1,0,0,0,3.0,1,False,7.542465753424658,False,False,False,True,True,False,False,False,False
False,True,False,False,False,False,False,False,35.74246575342466,False,True,True,1,0,0,0,3.0,1,False,7.542465753424658,False,False,False,True,True,False,False,False,False
False,True,False,False,False,False,False,False,35.74246575342466,False,True,True,1,0,0,0,3.0,1,False,7.542465753424658,False,False,False,True,True,False,False,False,False
False,True,False,False,False,False,False,False,35.74246575342466,False,True,True,1,0,0,0,3.0,1,False,7.542465753424658,False,False,False,True,True,False,False,False,False
False,True,False,False,False,False,False,False,35.74246575342466,False,True,True,1,0,0,0,3.0,1,False,7.542465753424658,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,39.032876712328765,False,True,False,1,0,0,0,3.0,1,True,0.3698630136986301,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,39.032876712328765,False,True,False,1,0,0,0,3.0,1,True,0.3698630136986301,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,39.032876712328765,False,True,False,1,0,0,0,3.0,1,True,0.3698630136986301,False,False,False,True,True,False,False,False,False
False,False,False,True,False,False,False,False,51.227397260273975,False,False,False,1,0,0,0,2.0,0,False,29.473972602739725,False,False,False,False,True,False,False,False,False
False,False,False,True,False,False,False,False,51.227397260273975,False,False,False,1,0,0,0,2.0,0,False,29.473972602739725,False,False,False,False,True,False,False,False,False
False,False,False,True,False,False,False,False,51.227397260273975,False,False,False,1,0,0,0,2.0,0,False,29.473972602739725,False,False,False,False,True,False,False,False,False
False,False,False,True,False,False,False,False,51.227397260273975,False,False,False,1,0,0,0,2.0,0,False,29.473972602739725,False,False,False,False,True,False,False,False,False
False,False,False,True,False,False,False,False,51.227397260273975,False,False,False,1,0,0,0,2.0,0,False,29.473972602739725,False,False,False,False,True,False,False,False,False
False,False,False,True,False,False,False,False,51.227397260273975,False,False,False,1,0,0,0,2.0,0,False,29.473972602739725,False,False,False,False,True,False,False,False,False
False,False,False,True,False,False,False,False,51.227397260273975,False,False,False,1,0,0,0,2.0,0,False,29.473972602739725,False,False,False,False,True,False,False,False,False
False,False,False,True,False,False,False,False,51.227397260273975,False,False,False,1,0,0,0,2.0,0,False,29.473972602739725,False,False,False,False,True,False,False,False,False
False,False,False,True,False,False,False,False,51.227397260273975,False,False,False,1,0,0,0,2.0,0,False,29.473972602739725,False,False,False,False,True,False,False,False,False
False,False,False,True,False,False,False,False,51.227397260273975,False,False,False,1,0,0,0,2.0,0,False,29.473972602739725,False,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,51.9041095890411,False,False,False,1,0,0,1,2.0,0,False,14.63013698630137,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,34.35890410958904,False,False,False,1,0,1,1,4.0,2,False,12.463013698630135,False,False,False,False,True,False,False,False,False
False,False,False,True,False,False,False,False,53.391780821917806,False,False,False,1,0,0,1,2.0,0,False,8.545205479452054,False,False,False,False,True,False,False,False,False
False,False,False,True,False,False,False,False,53.391780821917806,False,False,False,1,0,0,1,2.0,0,False,8.545205479452054,False,False,False,False,True,False,False,False,False
False,False,False,True,False,False,False,False,53.391780821917806,False,False,False,1,0,0,1,2.0,0,False,8.545205479452054,False,False,False,False,True,False,False,False,False
False,False,False,True,False,False,False,False,53.391780821917806,False,False,False,1,0,0,1,2.0,0,False,8.545205479452054,False,False,False,False,True,False,False,False,False
False,False,False,True,False,False,False,False,63.85753424657534,False,False,False,1,0,0,0,2.0,0,False,-1000.6657534246576,True,False,False,False,True,False,False,False,False
True,False,False,False,False,False,False,False,45.93972602739726,False,False,False,1,0,0,1,4.0,2,True,8.46027397260274,False,False,False,True,True,False,False,False,False
True,False,False,False,False,False,False,False,45.93972602739726,False,False,False,1,0,0,1,4.0,2,True,8.46027397260274,False,False,False,True,True,False,False,False,False
True,False,False,False,False,False,False,False,45.93972602739726,False,False,False,1,0,0,1,4.0,2,True,8.46027397260274,False,False,False,True,True,False,False,False,False
True,False,False,False,False,False,False,False,45.93972602739726,False,False,False,1,0,0,1,4.0,2,True,8.46027397260274,False,False,False,True,True,False,False,False,False
True,False,False,False,False,False,False,False,45.93972602739726,False,False,False,1,0,0,1,4.0,2,True,8.46027397260274,False,False,False,True,True,False,False,False,False
True,False,False,False,False,False,False,False,45.93972602739726,False,False,False,1,0,0,1,4.0,2,True,8.46027397260274,False,False,False,True,True,False,False,False,False
True,False,False,False,False,False,False,False,45.93972602739726,False,False,False,1,0,0,1,4.0,2,True,8.46027397260274,False,False,False,True,True,False,False,False,False
True,False,False,False,False,False,False,False,45.93972602739726,False,False,False,1,0,0,1,4.0,2,True,8.46027397260274,False,False,False,True,True,False,False,False,False
True,False,False,False,False,False,False,False,45.93972602739726,False,False,False,1,0,0,1,4.0,2,True,8.46027397260274,False,False,False,True,True,False,False,False,False
True,False,False,False,False,False,False,False,45.93972602739726,False,False,False,1,0,0,1,4.0,2,True,8.46027397260274,False,False,False,True,True,False,False,False,False
True,False,False,False,False,False,False,False,45.93972602739726,False,False,False,1,0,0,1,4.0,2,True,8.46027397260274,False,False,False,True,True,False,False,False,False
True,False,False,False,False,False,False,False,45.93972602739726,False,False,False,1,0,0,1,4.0,2,True,8.46027397260274,False,False,False,True,True,False,False,False,False
True,False,False,False,False,False,False,False,45.93972602739726,False,False,False,1,0,0,1,4.0,2,True,8.46027397260274,False,False,False,True,True,False,False,False,False
True,False,False,False,False,False,False,False,45.93972602739726,False,False,False,1,0,0,1,4.0,2,True,8.46027397260274,False,False,False,True,True,False,False,False,False
True,False,False,False,False,False,False,False,45.93972602739726,False,False,False,1,0,0,1,4.0,2,True,8.46027397260274,False,False,False,True,True,False,False,False,False
True,False,False,False,False,False,False,False,45.93972602739726,False,False,False,1,0,0,1,4.0,2,True,8.46027397260274,False,False,False,True,True,False,False,False,False
True,False,False,False,False,False,False,False,45.93972602739726,False,False,False,1,0,0,1,4.0,2,True,8.46027397260274,False,False,False,True,True,False,False,False,False
True,False,False,False,False,False,False,False,45.93972602739726,False,False,False,1,0,0,1,4.0,2,True,8.46027397260274,False,False,False,True,True,False,False,False,False
True,False,False,False,False,False,False,False,45.93972602739726,False,False,False,1,0,0,1,4.0,2,True,8.46027397260274,False,False,False,True,True,False,False,False,False
True,False,False,False,False,False,False,False,45.93972602739726,False,False,False,1,0,0,1,4.0,2,True,8.46027397260274,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,47.00547945205479,False,False,True,1,1,1,0,3.0,1,True,12.463013698630135,False,False,False,True,False,True,False,False,False
False,False,False,True,True,False,False,False,47.00547945205479,False,False,True,1,1,1,0,3.0,1,True,12.463013698630135,False,False,False,True,False,True,False,False,False
False,False,False,True,True,False,False,False,60.583561643835615,False,False,False,1,0,1,0,2.0,0,False,-1000.6657534246576,True,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,60.583561643835615,False,False,False,1,0,1,0,2.0,0,False,-1000.6657534246576,True,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,60.583561643835615,False,False,False,1,0,1,0,2.0,0,False,-1000.6657534246576,True,False,False,False,True,False,False,False,False
True,False,False,False,True,False,False,False,52.87671232876713,False,False,False,1,0,1,1,2.0,0,False,5.8712328767123285,False,False,False,True,True,False,False,False,False
